ANZ Aptamil OAT,https://rolex-aptamil-anz-oat-staging-64.content.digital4danone.com.cn,Staging,Ready,Ready,Ready,Y,CN,N,,N,N,N,
ANZ Aptamil OAT,https://rolex-aptamil-oat-au-prod-64.content.digital4danone.com,Prod Tech,Ready,Ready,Ready,N,EU,N,,N,N,Y,
ANZ Aptamil OAT,https://rolex-aptamil-oat-step4-au-prod-64.content.digital4danone.com.cn,Prod Tech,Ready,Ready,Ready,N,CN,,,,,N,
ANZ Aptamil OAT,https://rolex-aptamiloatau-staging-64-eu.content.digital4danone.com,Staging,Ready,Ready,Ready,N,EU,N,,N,N,N,
ANZ Aptamil Profutura,http://rolex-aptamil-anz-pf-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Not Ready,N,EU,N,,N,N,Y,
ANZ Aptamil Profutura,https://qru.aptamil-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
ANZ Aptamil Profutura,https://qrw.aptamil-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
ANZ Aptamil Profutura,https://rolex-aptamil-anz-pf-prod-64.content.digital4danone.com,Prod Tech,Ready,Ready,Not Ready,N,EU,N,,N,N,Y,
ANZ Aptamil Profutura,https://rolex-aptamil-anz-pf-prod-64.content.digital4danone.com.cn,Prod Tech,INC0281667,Ready,Not Ready,N,CN,Y,,N,N,N,
ANZ Aptamil Profutura,https://rolex-aptamil-anz-pf-staging-64.content.digital4danone.com,Staging,Ready,Ready,Not Ready,N,EU,N,,N,N,N,
ANZ Aptamil Profutura,https://rolex-aptamil-anz-pf-staging-64.content.digital4danone.com.cn,Staging,INC0281667,Ready,Not Ready,Y,CN,N,,N,N,N,
ANZ Aptamil Pronutra,https://qrv.aptamil-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
ANZ Aptamil,http://rolex-aptanutritionau-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Ready,N,EU,N,,N,N,Y,
ANZ Aptamil,https://aptamilanz-staging.content.digital4danone.com.cn,Staging,Ready,Ready,Ready,Y,CN,N,,N,N,N,Content of https://nutricia.com.au/early-life-nutrition/aptamil/profutura
ANZ Aptamil,https://aptamilanz.content.digital4danone.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,,N,N,N,Content of https://nutricia.com.au/early-life-nutrition/aptamil/profutura
ANZ Aptamil,https://qr.aptamil-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
ANZ Aptamil,https://qr.nutricia.com.au,Public prod,Ready,Ready,Ready,N,EU,N,https://nutricia.com.au/early-life-nutrition/aptamil/profutura?utm_source=rolex-anz&utm_medium=qr&utm_campaign=aptamil-profutura/chep,Y,Y,Y,
ANZ Aptamil,https://qr01.nutricia.com.au,Public prod,Ready,Ready,Ready,N,EU,Y,https://nutricia.com.au/early-life-nutrition/aptamil/profutura?utm_source=rolex-anz&utm_medium=qr&utm_campaign=aptamil-profutura/chep,N,N,N,Redirect handled by CBU ; Configure the normal site
ANZ Aptamil,https://qr02.nutricia.com.au,Public prod,Ready,Ready,Ready,N,EU,Y,https://nutricia.com.au/early-life-nutrition/aptamil/profutura?utm_source=rolex-anz&utm_medium=qr&utm_campaign=aptamil-profutura/chep,N,N,N,
ANZ Aptamil,https://qrs.aptamil-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
ANZ Aptamil,https://qrt.aptamil-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
ANZ Aptamil,https://qrx.aptamil-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,https://nutriciacareline.com.au/baby/subscription-newsletter.html,N,N,N,
ANZ Aptamil,https://rolex-aptamil-anz-staging-64.content.digital4danone.com,Staging,Ready,Ready,Ready,N,EU,N,,N,N,N,
ANZ Aptamil,https://rolex-aptamil-anz-staging-64.content.digital4danone.com.cn,Staging,Ready,Ready,Ready,Y,CN,N,,N,N,N,
ANZ Aptamil,https://rolex-aptamil-au-prod-64.content.digital4danone.com,Prod Tech,Ready,Ready,Ready,N,EU,N,,N,N,Y,
ANZ Aptamil,https://rolex-aptamil-au-prod-64.content.digital4danone.com.cn,Prod Tech,Ready,Ready,Ready,N,CN,Y,,N,N,N,
ANZ Aptamil,https://rolex-aptanutritionau-staging-64-eu.content.digital4danone.com,Staging,Ready,Ready,Ready,N,EU,N,,N,Y,Y,
ANZ Happy Family Jet,https://qr.happybabyformula.nz,Public prod,Cancelled,Cancelled,Cancelled,N,EU,Y,https://www.danonenutricia.co.nz/,N,N,N,
ANZ Happy Family Jet,https://qrs.happybabyformula.nz,Public prod,Cancelled,Cancelled,Cancelled,N,EU,Y,https://www.danonenutricia.co.nz/,N,N,N,
ANZ Happy Family Jet,https://qrt.happybabyformula.nz,Public prod,Cancelled,Cancelled,Cancelled,N,EU,Y,https://www.danonenutricia.co.nz/,N,N,N,
ANZ Happy Family Jet,https://qru.happybabyformula.nz,Public prod,Cancelled,Cancelled,Cancelled,N,EU,Y,https://www.danonenutricia.co.nz/,N,N,N,
ANZ Happy Family Jet,https://qrv.happybabyformula.nz,Public prod,Cancelled,Cancelled,Cancelled,N,EU,Y,https://www.danonenutricia.co.nz/,N,N,N,
ANZ Happy Family Jet,https://qrw.happybabyformula.nz,Public prod,Cancelled,Cancelled,Cancelled,N,EU,Y,https://www.danonenutricia.co.nz/,N,N,N,
ANZ Happy Family Jet,https://rolex-happyfamilyjet-anz-prod-64.content.digital4danone.com,Prod Tech,Cancelled,Cancelled,Cancelled,N,EU,N,,N,N,N,
ANZ Happy Family Jet,https://rolex-happyfamilyjetanz-rc-64-eu.aem.digital4danone.com,RC,Cancelled,Cancelled,Cancelled,N,EU,N,,N,N,N,
ANZ Happy Family Jet,https://rolex-happyfamilyjetanz-staging-64-eu.content.digital4danone.com,Staging,Cancelled,Cancelled,Cancelled,N,EU,N,,N,N,N,
ANZ Karicare Organic,https://qrt.karicare-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
ANZ Karicare Sheep,https://qru.karicare-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
ANZ Karicare,https://qr.karicare-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
ANZ Karicare,https://qrkc.nutricia.com.au,Public prod,Ready,Ready,Ready,N,EU,N,https://nutriciacareline.com.au/baby/subscription-newsletter.html?utm_source=qr_code&utm_medium=qr&utm_campaign=kc_phase_2,Y,Y,Y,
ANZ Karicare,https://qrkcs.nutricia.com.au,Public prod,Ready,Ready,Ready,N,EU,Y,https://nutriciacareline.com.au/baby/subscription-newsletter.html?utm_source=qr_code&utm_medium=qr&utm_campaign=kc_phase_1,N,N,N,
ANZ Karicare,https://qrkct.nutricia.com.au,Public prod,Ready,Ready,Ready,N,EU,Y,https://nutriciacareline.com.au/baby/subscription-newsletter.html?utm_source=qr_code&utm_medium=qr&utm_campaign=kc_phase_2,N,N,N,Redirect handled by CBU ; Configure the normal site
ANZ Karicare,https://qrkcv.nutricia.com.au,Public prod,Ready,Ready,Ready,N,EU,Y,,N,N,N,
ANZ Karicare,https://qrs.karicare-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,Redirect to EU,N,N,N,
ANZ Karicare,https://qrv.karicare-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
ANZ Karicare,https://qrw.karicare-anz.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
ANZ Karicare,https://rolex-karinourish-au-prod-64.content.digital4danone.com,Prod Tech,Ready,Ready,Ready,N,EU,N,,N,N,Y,
ANZ Karicare,https://rolex-karinourish-au-prod-64.content.digital4danone.com.cn,Prod Tech,Ready,Ready,Ready,N,CN,N,,N,N,Y,
ANZ Karicare,https://rolex-karinourishau-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Ready,N,EU,N,,N,N,Y,
ANZ Karicare,https://rolex-karinourishau-staging-64-eu.content.digital4danone.com,Staging,Ready,Ready,Ready,N,EU,N,,N,Y,Y,
ANZ Karicare,https://rolex-karinourishau-staging-64-eu.content.digital4danone.com.cn,Staging,Not ready,Ready,Ready,N,CN,N,,N,Y,Y,
AT Aptamil Gum,https://qra.aptaclub-de.com,Public prod,Not Ready,Ready,Not Ready,Y,CN,N,https://www.aptaclub.at/aptamil-produkte/milchnahrung.html,Y,N,Y,
Baltics Aptamil,https://qrt.aptaclub.eu,Public prod,Ready,Ready,Ready,N,EU,N,,,,N,
Baltics Aptamil,https://qru.aptaclub.eu,Public prod,Ready,Ready,Ready,N,EU,N,,,,N,
Baltics Aptamil,https://qrv.aptaclub.eu,Public prod,Ready,Ready,Ready,N,EU,N,,,,N,
Baltics Aptamil,https://qrw.aptaclub.eu,Public prod,Ready,Ready,Ready,N,EU,N,,,,N,
Baltics Aptamil,https://qrx.aptaclub.eu,Public prod,Ready,Ready,Ready,N,EU,N,,,,N,
Baltics Aptamil,https://qry.aptaclub.eu,Public prod,Ready,Ready,Ready,N,EU,N,,,,N,
Baltics Aptamil,https://qrz.aptaclub.eu,Public prod,Ready,Ready,Ready,N,EU,N,,,,N,
Brand,URL,Environment,DNS,SSL,AEM,GeoDNS,Server,Redirect,Redirect URL,Google Analytics,Pingu,Live,Comment
CAMB Aptamil,https://rolex-aptamil-camb-staging-64-eu.content.digital4danone.com,Staging,Ready,Ready,Not ready,N,EU,N,,,,,
CAMB Aptamil,https://rolex-aptamilcamb-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Not ready,N,EU,N,,,,,
CN Aptamil Platinum,http://rolex-aptamilcnplatinum-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Ready,N,EU,N,,N,N,N,
CN Aptamil Platinum,https://qru.aptamil.com.cn,Public prod,Ready,Ready,Ready,N,CN,Y,,Y,Y,N,
CN Aptamil Platinum,https://qrw.aptamil.com.cn,Public prod,Mail Vector,Not ready,RF-531,N,CN,N,,Y,Y,N,
CN Aptamil Platinum,https://qrx.aptamil.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,,Y,Y,N,
CN Aptamil Platinum,https://rolex-aptamil-cn-platinum-prod-64.content.digital4danone.com.cn,Prod Tech,Ready,Ready,Ready,N,CN,N,,N,N,N,
CN Aptamil Platinum,https://rolex-aptamilcnplatinum-staging-64.content.digital4danone.com.cn,Staging,Ready,Ready,Ready,N,CN,N,,N,N,N,
CN Aptamil,http://rolex-aptamilcn-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Ready,N,EU,N,,N,N,Y,
CN Aptamil,https://qr-staging-64.aptamil.com.cn,Staging,Ready,Ready,Ready,N,CN,N,,N,Y,Y,
CN Aptamil,https://qr-staging-lingyun.aptamil.com.cn,Staging,Ready,Ready,Ready,N,CN,N,,N,Y,Y,
CN Aptamil,https://qr.aptamil.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,,Y,Y,Y,
CN Aptamil,https://qrs.aptamil.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,,Y,Y,Y,
CN Aptamil,https://qrt.aptamil.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,,Y,Y,Y,
CN Aptamil,https://qrv.aptamil.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,,Y,Y,Y,
CN Aptamil,https://rolex-aptamil-cn-prod-64.content.digital4danone.com,Prod Tech,Ready,Ready,Ready,N,EU,N,,N,N,Y,
CN Aptamil,https://rolex-aptamil-cn-prod-64.content.digital4danone.com.cn,Prod Tech,Ready,Ready,Ready,N,CN,N,,N,N,Y,
CN Aptamil,https://rolex-aptamilcn-staging-64.content.digital4danone.com.cn,Staging,Ready,Ready,Ready,N,CN,N,,N,N,N,
CN Aptamil,https://tr.aptamil.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,Done locally,Y,Y,Y,"Redirect handled by CBU, to a wechat page"
CN Nutriblis,http://rolex-nutribliscn-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Not ready,N,EU,N,,,,,
CN Nutriblis,https://qra.nutrilonholland.com.cn,Public prod,Not ready,Not ready,Not ready,N,CN,Y,,N,N,N,
CN Nutriblis,https://qrb.nutrilonholland.com.cn,Public prod,Not ready,Not ready,Not ready,N,CN,Y,,N,N,N,
CN Nutriblis,https://qrc.nutrilonholland.com.cn,Public prod,Not ready,Not ready,Not ready,N,CN,Y,,N,N,N,
CN Nutriblis,https://qrd.nutrilonholland.com.cn,Public prod,Not ready,Not ready,Not ready,N,CN,Y,,N,N,N,
CN Nutriblis,https://qre.nutrilonholland.com.cn,Public prod,Not ready,Not ready,Not ready,N,CN,Y,,N,N,N,
CN Nutriblis,https://rolex-nutriblis-cn-prod-64.content.digital4danone.com.cn,Prod Tech,Not ready,Ready,Not ready,N,CN,N,,,,,
CN Nutriblis,https://rolex-nutriblis-cn-staging-64.content.digital4danone.com.cn,Staging,Not ready,Ready,Not ready,N,CN,N,,,,,
CN Nutrilon TIN,https://qru.nutrilonholland.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,,Y,N,N,
CN Nutrilon TIN,https://qrw.nutrilonholland.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,,Y,N,N,
CN Nutrilon TIN,https://qrx.nutrilonholland.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,,Y,N,N,
CN Nutrilon TIN,https://rolex-nutriloncntin-staging-64.content.digital4danone.com.cn,Staging,Not Ready,Ready,Not ready,N,CN,,,,,,
CN Nutrilon,http://rolex-nutriloncn-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Ready,N,EU,N,,N,N,Y,
CN Nutrilon,https://qr-staging-64.nutrilonholland.com.cn,Staging,Ready,Ready,Ready,N,CN,N,,N,Y,Y,
CN Nutrilon,https://qr-staging-lingyun.nutrilonholland.com.cn,Staging,Ready,Ready,Ready,N,CN,N,,N,Y,Y,With Lingyun CDN
CN Nutrilon,https://qr.nutrilonholland.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,,Y,N,Y,
CN Nutrilon,https://qrt.nutrilonholland.com.cn,Public prod,Ready,Ready,Ready,N,CN,Y,Done locally from DNS,Y,N,Y,
CN Nutrilon,https://qrv.nutrilonholland.com.cn,Public prod,Ready,Ready,Ready,N,CN,N,,Y,N,Y,
CN Nutrilon,https://rolex-nutrilon-cn-prod-64.content.digital4danone.com.cn,Prod Tech,Ready,Ready,Ready,N,CN,N,,N,N,Y,
CN Nutrilon,https://rolex-nutriloncn-perf-staging-64.content.digital4danone.com.cn,Staging,Ready,Ready,Ready,N,CN,N,,N,N,N,
CN Nutrilon,https://rolex-nutriloncn-staging-64.content.digital4danone.com.cn,Staging,Ready,Ready,Ready,N,CN,N,,N,N,N,
CN Nutrilon,https://tr.nutrilonholland.com.cn,Public prod,Ready,Ready,Ready,N,CN,Y,Done locally from DNS,Y,N,N,
CN: https://nutrilonhk.digital4danone.com.cn/simplepage.html",N,N,N,
CN: https://nutrilonhk.digital4danone.com.cn/simplepage.html",N,N,N,
CN: https://nutrilonhk.digital4danone.com.cn/simplepage.html",N,N,N,
CN: https://nutrilonhk.digital4danone.com.cn/simplepage.html",N,N,N,
CN: https://nutrilonhk.digital4danone.com.cn/simplepage.html",N,N,N,
DE Aptamil HA,https://qrb.aptaclub.de,Public prod,Ready,Ready,Ready,N,EU,N,https://www.aptaclub.de/,Y,N,Y,
DE Aptamil Organic,http://rolex-aptamilde-organic-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Ready,N,EU,N,,N,N,N,
DE Aptamil Organic,https://qra.aptaclub.de,Public prod,Ready,Ready,Ready,N,EU,N,https://www.aptaclub.de/,Y,N,Y,
DE Aptamil Organic,https://rolex-aptamil-de-organic-prod-64.content.digital4danone.com,Prod Tech,Ready,Ready,Ready,N,EU,N,,N,N,N,
DE Aptamil Organic,https://rolex-aptamil-de-organic-prod-64.content.digital4danone.com.cn,Prod Tech,Ready,Ready,Not ready,N,CN,N,,N,N,N,
DE Aptamil Organic,https://rolex-aptamilde-organic-staging-64-cn.content.digital4danone.com.cn ,Staging,Ready,Ready,Ready,N,CN,N,,N,N,N,
DE Aptamil Organic,https://rolex-aptamilde-organic-staging-64-eu.content.digital4danone.com,Staging,Ready,Ready,Ready,N,EU,N,,N,N,N,
DE Aptamil Profutura,https://qrb.aptaclub-de.com,Public prod,Not Ready,Ready,Not Ready,Y,CN,N,https://www.aptaclub.de/aptamil-produkte/neuheiten.html,Y,N,Y,
DE Aptamil,http://rolex-aptamilde-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Ready,N,EU,N,,N,N,Y,
DE Aptamil,https://aptaclubde-staging.digital4danone.com.cn,Staging,Ready,Ready,Ready,N,CN,N,,N,N,Y,Not the rolex experience ! Only static HTML
DE Aptamil,https://aptaclubde.digital4danone.com.cn,Prod Tech,Ready,Ready,Ready,N,CN,N,https://aptaclubde.digital4danone.com.cn/simplepage.html,N,N,Y,simplepage.html is the HTML of aptaclub.de
DE Aptamil,https://qr.aptaclub-de.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,Y,
DE Aptamil,https://qr.aptaclub.de,Public prod,Ready,Ready,Ready,N,EU,N,https://www.aptaclub.de/?utm_source=qr_code&utm_medium=qr&utm_campaign=aptamil_qr_phase_2,Y,N,Y,
DE Aptamil,https://qrc.aptaclub.de,Public prod,Ready,Ready,Ready,N,EU,N,https://www.aptaclub.de/,Y,N,N,
DE Aptamil,https://qrd.aptaclub.de,Public prod,Ready,Ready,Ready,N,EU,N,https://www.aptaclub.de/,Y,N,N,
DE Aptamil,https://qre.aptaclub.de,Public prod,Ready,Ready,Ready,N,EU,N,,N,N,N,
DE Aptamil,https://qro.aptaclub-de.com,Public prod,Ready,Ready,Ready,Y,CN,N,,Y,N,Y,
DE Aptamil,https://qrt.aptaclub-de.com,Public prod,Ready,Ready,Ready,Y,CN,N,,Y,N,Y,
DE Aptamil,https://qrt.aptaclub.de,Public prod,Ready,Ready,Ready,N,EU,Y,https://www.aptaclub.de/?utm_source=qr_code&utm_medium=qr&utm_campaign=aptamil_qr_phase_2,Y,N,N,
DE Aptamil,https://qrv.aptaclub-de.com,Public prod,Ready,Ready,Ready,Y,CN,Y,,N,N,N,
DE Aptamil,https://qrv.aptaclub.de,Public prod,Ready,Ready,Ready,N,EU,Y,https://www.aptaclub.de/?utm_source=qr_code&utm_medium=qr&utm_campaign=aptamil_qr_phase_2,Y,Y,N,
DE Aptamil,https://qrw.aptaclub-de.com,Public prod,Ready,Ready,Ready,Y,CN,N,,Y,N,Y,
DE Aptamil,https://qrw.aptaclub.de,Public prod,Ready,Ready,Ready,N,EU,Y,https://www.aptaclub.de/?utm_source=qr_code&utm_medium=qr&utm_campaign=aptamil_qr_phase_2,Y,N,N,
DE Aptamil,https://qrx.aptaclub.de,Public prod,Ready,Ready,Ready,N,EU,Y,https://www.aptaclub.de/?utm_source=qr_code&utm_medium=qr&utm_campaign=aptamil_qr_phase_2,Y,N,N,
DE Aptamil,https://rolex-aptamil-de-prod-64-cn.content.digital4danone.com.cn,Prod Tech,Ready,Ready,Ready,N,CN,N,,N,N,Y,
DE Aptamil,https://rolex-aptamil-de-prod-64.content.digital4danone.com,Prod Tech,Ready,Ready,Ready,N,EU,N,,N,N,Y,
DE Aptamil,https://rolex-aptamilde-staging-64-cn.content.digital4danone.com.cn ,Staging,Ready,Ready,Ready,Y,CN,N,https://aptaclubde-staging.digital4danone.com.cn/simplepage.html,N,N,Y,simplepage.html is the HTML of aptaclub.de
DE Aptamil,https://rolex-aptamilde-staging-64-eu.content.digital4danone.com,Staging,Ready,Ready,Ready,N,EU,N,,N,Y,Y,
ES Almiron,http://rolex-almirones-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Not Ready,N,EU,N,,,,,
ES Almiron,https://qrs.almiclub.es,Public prod,Ready,Ready,Ready,N,EU,Y,https://nuevasformulasalmiron.almiclub.es/,N,N,N,
ES Almiron,https://qrt.almiclub.es,Public prod,Ready,Ready,Ready,N,EU,Y,https://nuevasformulasalmiron.almiclub.es/,N,N,N,
ES Almiron,https://qrv.almiclub.es,Public prod,Ready,Ready,Ready,N,EU,Y,https://nuevasformulasalmiron.almiclub.es/,N,N,N,
ES Almiron,https://qrw.almiclub.es,Public prod,Ready,Ready,Ready,N,EU,Y,https://nuevasformulasalmiron.almiclub.es/,N,N,N,
ES Almiron,https://qrx.almiclub.es,Public prod,Ready,Ready,Ready,N,EU,Y,https://nuevasformulasalmiron.almiclub.es/,N,N,N,
ES Almiron,https://rolex-almiron-es-prod-64.content.digital4danone.com,Prod Tech,Ready,Ready,Not Ready,N,EU,N,,,,,
ES Almiron,https://rolex-almiron-es-staging-64-eu.content.digital4danone.com,Staging,Ready,Ready,Not Ready,N,EU,N,,,,,
FR Bledina,http://rolex-bledinafr-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Ready,N,EU,N,,N,N,N,
FR Bledina,https://qr.bledina.com,Public prod,Ready,Ready,Ready,N,EU,Y,https://www.bledina.com/lait-infantile-bebe/?utm_source=Pack&utm_medium=QRCode&utm_campaign=Security_features&utm_content=scan,Y,N,N,
FR Bledina,https://qrs.bledina.com,Public prod,Ready,Ready,Ready,N,EU,Y,https://www.bledina.com/lait-infantile-bebe/?utm_source=Pack&utm_medium=QRCode&utm_campaign=Security_features&utm_content=scan,Y,N,N,
FR Bledina,https://qrt.bledina.com,Public prod,Ready,Ready,Ready,N,EU,N,https://www.bledina.com/lait-infantile-bebe/?utm_source=Pack&utm_medium=QRCode&utm_campaign=Security_features&utm_content=scan,Y,Y,Y,
FR Bledina,https://rolex-bledina-fr-prod-64.content.digital4danone.com,Prod Tech,Ready,Ready,Ready,N,EU,N,,N,N,N,
FR Bledina,https://rolex-bledinafr-staging-64-eu.content.digital4danone.com,Staging,Ready,Ready,Ready,N,EU,N,,N,Y,N,
FR Gallia,http://rolex-galliafr-rc-64-eu.aem.digital4danone.com,RC,Ready,Ready,Ready,N,EU,N,,N,N,N,
FR Gallia,https://qr.laboratoire-gallia.com,Public prod,Ready,Ready,Ready,N,EU,N,https://www.laboratoire-gallia.com/nos-engagements/?utm_source=Pack&utm_medium=QRCode&utm_campaign=Security_features&utm_content=scan,Y,N,N,
